Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R6	2008-01-26	2008-01-19	-62.1712229058	-58.8830089691	200.0	7	0.42968000000000006
R6	2008-02-02	2008-01-26	-62.1712229058	-58.8830089691	200.0	7	0.3626
R6	2008-02-09	2008-02-02	-62.1712229058	-58.8830089691	200.0	7	0.3159
R6	2008-02-16	2008-02-09	-62.1712229058	-58.8830089691	200.0	7	0.2231
R6	2008-02-24	2008-02-16	-62.1712229058	-58.8830089691	200.0	8	0.1335
R6	2008-03-02	2008-02-24	-62.1712229058	-58.8830089691	200.0	7	0.1134
R6	2008-03-07	2008-03-02	-62.1712229058	-58.8830089691	200.0	5	0.0385
R6	2008-03-09	2008-03-07	-62.1712229058	-58.8830089691	200.0	2	0.0259
R6	2008-11-03	2008-03-09	-62.1712229058	-58.8830089691	200.0	239	0.6396000000000001
R6	2008-11-21	2008-11-03	-62.1712229058	-58.8830089691	200.0	18	0.83616
R6	2008-11-28	2008-11-21	-62.1712229058	-58.8830089691	200.0	7	0.6908799999999999
R6	2008-12-05	2008-11-28	-62.1712229058	-58.8830089691	200.0	7	0.5676
R6	2008-12-13	2008-12-05	-62.1712229058	-58.8830089691	200.0	8	0.5734
R6	2008-12-19	2008-12-13	-62.1712229058	-58.8830089691	200.0	6	0.5654
R6	2008-12-26	2008-12-19	-62.1712229058	-58.8830089691	200.0	7	0.4893
R6	2009-01-02	2008-12-26	-62.1712229058	-58.8830089691	200.0	7	0.47124000000000005
R6	2009-01-09	2009-01-02	-62.1712229058	-58.8830089691	200.0	7	0.45045
R6	2009-01-17	2009-01-09	-62.1712229058	-58.8830089691	200.0	8	0.23071999999999998
R6	2009-01-24	2009-01-17	-62.1712229058	-58.8830089691	200.0	7	0.27552
R6	2009-01-30	2009-01-24	-62.1712229058	-58.8830089691	200.0	6	0.1967
R6	2009-02-06	2009-01-30	-62.1712229058	-58.8830089691	200.0	7	0.168
R6	2009-02-13	2009-02-06	-62.1712229058	-58.8830089691	200.0	7	0.09568
R6	2009-02-21	2009-02-13	-62.1712229058	-58.8830089691	200.0	8	0.0864
R6	2009-02-28	2009-02-21	-62.1712229058	-58.8830089691	200.0	7	0.02725
R6	2009-03-27	2009-02-28	-62.1712229058	-58.8830089691	200.0	27	-0.249
R6	2009-11-12	2009-03-27	-62.1712229058	-58.8830089691	200.0	230	0.8537
R6	2009-12-13	2009-11-12	-62.1712229058	-58.8830089691	200.0	31	1.0047
R6	2009-12-21	2009-12-13	-62.1712229058	-58.8830089691	200.0	8	0.9075
R6	2009-12-28	2009-12-21	-62.1712229058	-58.8830089691	200.0	7	0.8368000000000001
R6	2010-01-11	2009-12-28	-62.1712229058	-58.8830089691	200.0	14	0.8537
R6	2010-01-18	2010-01-11	-62.1712229058	-58.8830089691	200.0	7	0.8243
R6	2010-01-25	2010-01-18	-62.1712229058	-58.8830089691	200.0	7	0.7228
R6	2010-02-01	2010-01-25	-62.1712229058	-58.8830089691	200.0	7	0.7156
R6	2010-02-15	2010-02-01	-62.1712229058	-58.8830089691	200.0	14	0.7228
R6	2010-02-22	2010-02-15	-62.1712229058	-58.8830089691	200.0	7	0.6798000000000001
R6	2010-03-01	2010-02-22	-62.1712229058	-58.8830089691	200.0	7	0.7101000000000001
R6	2010-03-08	2010-03-01	-62.1712229058	-58.8830089691	200.0	7	0.7343999999999999
R6	2010-03-15	2010-03-08	-62.1712229058	-58.8830089691	200.0	7	0.7343999999999999
R6	2010-03-23	2010-03-15	-62.1712229058	-58.8830089691	200.0	8	0.5805
R6	2010-03-29	2010-03-23	-62.1712229058	-58.8830089691	200.0	6	0.7979999999999999
R6	2010-04-05	2010-03-29	-62.1712229058	-58.8830089691	200.0	7	0.7295999999999999
R6	2010-04-12	2010-04-05	-62.1712229058	-58.8830089691	200.0	7	0.7239
R6	2010-04-14	2010-04-12	-62.1712229058	-58.8830089691	200.0	2	0.7239
R6	2010-04-20	2010-04-14	-62.1712229058	-58.8830089691	200.0	6	0.6812999999999999
R6	2010-04-27	2010-04-20	-62.1712229058	-58.8830089691	200.0	7	0.61
R6	2010-05-13	2010-04-27	-62.1712229058	-58.8830089691	200.0	16	0.61
R6	2010-11-09	2010-05-13	-62.1712229058	-58.8830089691	200.0	180	1.4631100000000001
R6	2010-11-29	2010-11-09	-62.1712229058	-58.8830089691	200.0	20	1.3916
R6	2010-12-11	2010-11-29	-62.1712229058	-58.8830089691	200.0	12	1.4168
R6	2010-12-21	2010-12-11	-62.1712229058	-58.8830089691	200.0	10	1.4993
R6	2010-12-30	2010-12-21	-62.1712229058	-58.8830089691	200.0	9	1.6211000000000002
R6	2011-01-07	2010-12-30	-62.1712229058	-58.8830089691	200.0	8	1.46316
R6	2011-01-15	2011-01-07	-62.1712229058	-58.8830089691	200.0	8	1.4043199999999998
R6	2011-01-23	2011-01-15	-62.1712229058	-58.8830089691	200.0	8	1.4222
R6	2011-01-31	2011-01-23	-62.1712229058	-58.8830089691	200.0	8	1.41564
R6	2011-02-07	2011-01-31	-62.1712229058	-58.8830089691	200.0	7	1.4136000000000002
R6	2011-02-15	2011-02-07	-62.1712229058	-58.8830089691	200.0	8	1.276
R6	2011-02-25	2011-02-15	-62.1712229058	-58.8830089691	200.0	10	1.1136
R6	2011-03-14	2011-02-25	-62.1712229058	-58.8830089691	200.0	17	0.9732999999999999
R6	2011-03-22	2011-03-14	-62.1712229058	-58.8830089691	200.0	8	0.882
R6	2011-04-06	2011-03-22	-62.1712229058	-58.8830089691	200.0	15	0.77
R6	2011-04-24	2011-04-06	-62.1712229058	-58.8830089691	200.0	18	0.7792
R6	2011-05-10	2011-04-24	-62.1712229058	-58.8830089691	200.0	16	0.948
R6	2011-05-24	2011-05-10	-62.1712229058	-58.8830089691	200.0	14	0.81
R6	2011-06-07	2011-05-24	-62.1712229058	-58.8830089691	200.0	14	0.6576000000000001
R6	2011-06-20	2011-06-07	-62.1712229058	-58.8830089691	200.0	13	0.7131000000000001
R6	2011-07-05	2011-06-20	-62.1712229058	-58.8830089691	200.0	15	0.7514
R6	2011-07-19	2011-07-05	-62.1712229058	-58.8830089691	200.0	14	0.8423
R6	2011-08-07	2011-07-19	-62.1712229058	-58.8830089691	200.0	19	0.9116
R6	2011-08-22	2011-08-07	-62.1712229058	-58.8830089691	200.0	15	0.9220999999999999
R6	2011-09-06	2011-08-22	-62.1712229058	-58.8830089691	200.0	15	1.0868
R6	2011-09-22	2011-09-06	-62.1712229058	-58.8830089691	200.0	16	0.9686
R6	2011-10-06	2011-09-22	-62.1712229058	-58.8830089691	200.0	14	0.9353
R6	2011-10-20	2011-10-06	-62.1712229058	-58.8830089691	200.0	14	1.2095099999999999
R6	2011-11-17	2011-10-20	-62.1712229058	-58.8830089691	200.0	28	1.45684
R6	2011-12-04	2011-11-17	-62.1712229058	-58.8830089691	200.0	17	1.4465000000000001
R6	2011-12-19	2011-12-04	-62.1712229058	-58.8830089691	200.0	15	1.17614
R6	2012-01-07	2011-12-19	-62.1712229058	-58.8830089691	200.0	19	1.1703000000000001
R6	2012-01-20	2012-01-07	-62.1712229058	-58.8830089691	200.0	13	1.08953
R6	2012-02-04	2012-01-20	-62.1712229058	-58.8830089691	200.0	15	1.02128
R6	2012-02-19	2012-02-04	-62.1712229058	-58.8830089691	200.0	15	0.9278
R6	2012-03-04	2012-02-19	-62.1712229058	-58.8830089691	200.0	14	0.9623999999999999
R6	2012-03-17	2012-03-04	-62.1712229058	-58.8830089691	200.0	13	0.7631
R6	2012-03-30	2012-03-17	-62.1712229058	-58.8830089691	200.0	13	0.7302
R7	2007-11-08	2007-11-08	-62.16991082770001	-58.87912476899999	214.0	0	0.6759999999999999
R7	2007-12-09	2007-11-08	-62.16991082770001	-58.87912476899999	214.0	31	0.84846
R7	2007-12-18	2007-12-09	-62.16991082770001	-58.87912476899999	214.0	9	0.92415
R7	2007-12-26	2007-12-18	-62.16991082770001	-58.87912476899999	214.0	8	0.8976000000000001
R7	2008-01-05	2007-12-26	-62.16991082770001	-58.87912476899999	214.0	10	0.79
R7	2008-01-12	2008-01-05	-62.16991082770001	-58.87912476899999	214.0	7	0.7802899999999999
R7	2008-01-19	2008-01-12	-62.16991082770001	-58.87912476899999	214.0	7	0.7539199999999999
R7	2008-01-26	2008-01-19	-62.16991082770001	-58.87912476899999	214.0	7	0.64452
R7	2008-02-02	2008-01-26	-62.16991082770001	-58.87912476899999	214.0	7	0.56462
R7	2008-02-09	2008-02-02	-62.16991082770001	-58.87912476899999	214.0	7	0.52974
R7	2008-02-16	2008-02-09	-62.16991082770001	-58.87912476899999	214.0	7	0.43165
R7	2008-02-24	2008-02-16	-62.16991082770001	-58.87912476899999	214.0	8	0.40049999999999997
R7	2008-03-02	2008-02-24	-62.16991082770001	-58.87912476899999	214.0	7	0.36288
R7	2008-03-09	2008-03-02	-62.16991082770001	-58.87912476899999	214.0	7	0.27454
R7	2008-03-17	2008-03-09	-62.16991082770001	-58.87912476899999	214.0	8	0.085
R7	2008-11-03	2008-03-17	-62.16991082770001	-58.87912476899999	214.0	231	0.9741599999999999
R7	2008-11-13	2008-11-03	-62.16991082770001	-58.87912476899999	214.0	10	0.8869
R7	2008-11-21	2008-11-13	-62.16991082770001	-58.87912476899999	214.0	8	0.95408
R7	2008-11-28	2008-11-21	-62.16991082770001	-58.87912476899999	214.0	7	0.8585200000000001
R7	2008-12-05	2008-11-28	-62.16991082770001	-58.87912476899999	214.0	7	0.7757200000000001
R7	2008-12-13	2008-12-05	-62.16991082770001	-58.87912476899999	214.0	8	0.7143999999999999
R7	2008-12-19	2008-12-13	-62.16991082770001	-58.87912476899999	214.0	6	0.7709999999999999
R7	2008-12-26	2008-12-19	-62.16991082770001	-58.87912476899999	214.0	7	0.68502
R7	2009-01-02	2008-12-26	-62.16991082770001	-58.87912476899999	214.0	7	0.7022400000000001
R7	2009-01-09	2009-01-02	-62.16991082770001	-58.87912476899999	214.0	7	0.7605
R7	2009-01-17	2009-01-09	-62.16991082770001	-58.87912476899999	214.0	8	0.43672
R7	2009-01-24	2009-01-17	-62.16991082770001	-58.87912476899999	214.0	7	0.52152
R7	2009-01-30	2009-01-24	-62.16991082770001	-58.87912476899999	214.0	6	0.47208
R7	2009-02-06	2009-01-30	-62.16991082770001	-58.87912476899999	214.0	7	0.42524999999999996
R7	2009-02-13	2009-02-06	-62.16991082770001	-58.87912476899999	214.0	7	0.37076
R7	2009-02-21	2009-02-13	-62.16991082770001	-58.87912476899999	214.0	8	0.35100000000000003
R7	2009-02-28	2009-02-21	-62.16991082770001	-58.87912476899999	214.0	7	0.31065000000000004
R7	2009-03-27	2009-02-28	-62.16991082770001	-58.87912476899999	214.0	27	-0.032799999999999996
R7	2009-11-12	2009-03-27	-62.16991082770001	-58.87912476899999	214.0	230	0.9914000000000001
R7	2009-12-13	2009-11-12	-62.16991082770001	-58.87912476899999	214.0	31	1.1934
R7	2009-12-21	2009-12-13	-62.16991082770001	-58.87912476899999	214.0	8	1.166
R7	2009-12-28	2009-12-21	-62.16991082770001	-58.87912476899999	214.0	7	1.0251000000000001
R7	2010-01-11	2009-12-28	-62.16991082770001	-58.87912476899999	214.0	14	0.996
R7	2010-01-18	2010-01-11	-62.16991082770001	-58.87912476899999	214.0	7	1.0133
R7	2010-01-25	2010-01-18	-62.16991082770001	-58.87912476899999	214.0	7	0.9009
R7	2010-02-01	2010-01-25	-62.16991082770001	-58.87912476899999	214.0	7	0.8651000000000001
R7	2010-02-15	2010-02-01	-62.16991082770001	-58.87912476899999	214.0	14	0.8755
R7	2010-02-22	2010-02-15	-62.16991082770001	-58.87912476899999	214.0	7	0.8137000000000001
R7	2010-03-01	2010-02-22	-62.16991082770001	-58.87912476899999	214.0	7	0.8469
R7	2010-03-08	2010-03-01	-62.16991082770001	-58.87912476899999	214.0	7	0.7615999999999999
R7	2010-03-15	2010-03-08	-62.16991082770001	-58.87912476899999	214.0	7	0.7725
R7	2010-03-23	2010-03-15	-62.16991082770001	-58.87912476899999	214.0	8	0.6106
R7	2010-03-29	2010-03-23	-62.16991082770001	-58.87912476899999	214.0	6	0.8151
R7	2010-04-05	2010-03-29	-62.16991082770001	-58.87912476899999	214.0	7	0.8379000000000001
R7	2010-04-12	2010-04-05	-62.16991082770001	-58.87912476899999	214.0	7	0.7979999999999999
R7	2010-04-14	2010-04-12	-62.16991082770001	-58.87912476899999	214.0	2	0.7979999999999999
R7	2010-04-20	2010-04-14	-62.16991082770001	-58.87912476899999	214.0	6	0.7794
R7	2010-04-27	2010-04-20	-62.16991082770001	-58.87912476899999	214.0	7	0.705
R7	2010-05-13	2010-04-27	-62.16991082770001	-58.87912476899999	214.0	16	0.78
R7	2010-11-09	2010-05-13	-62.16991082770001	-58.87912476899999	214.0	180	1.6027
R7	2010-11-29	2010-11-09	-62.16991082770001	-58.87912476899999	214.0	20	1.568
R7	2010-12-11	2010-11-29	-62.16991082770001	-58.87912476899999	214.0	12	1.6091
R7	2010-12-21	2010-12-11	-62.16991082770001	-58.87912476899999	214.0	10	1.6543999999999999
R7	2010-12-30	2010-12-21	-62.16991082770001	-58.87912476899999	214.0	9	1.705
R7	2011-01-07	2010-12-30	-62.16991082770001	-58.87912476899999	214.0	8	1.5618
R7	2011-01-15	2011-01-07	-62.16991082770001	-58.87912476899999	214.0	8	1.51152
R7	2011-01-23	2011-01-15	-62.16991082770001	-58.87912476899999	214.0	8	1.5206600000000001
R7	2011-01-31	2011-01-23	-62.16991082770001	-58.87912476899999	214.0	8	1.61868
R7	2011-02-07	2011-01-31	-62.16991082770001	-58.87912476899999	214.0	7	1.4990999999999999
R7	2011-02-15	2011-02-07	-62.16991082770001	-58.87912476899999	214.0	8	1.4036000000000002
R7	2011-02-25	2011-02-15	-62.16991082770001	-58.87912476899999	214.0	10	1.276
R7	2011-03-14	2011-02-25	-62.16991082770001	-58.87912476899999	214.0	17	1.1272799999999998
R7	2011-03-22	2011-03-14	-62.16991082770001	-58.87912476899999	214.0	8	1.014
R7	2011-04-06	2011-03-22	-62.16991082770001	-58.87912476899999	214.0	15	0.925
R7	2011-04-24	2011-04-06	-62.16991082770001	-58.87912476899999	214.0	18	1.122
R7	2011-05-10	2011-04-24	-62.16991082770001	-58.87912476899999	214.0	16	1.206
R7	2011-05-24	2011-05-10	-62.16991082770001	-58.87912476899999	214.0	14	1.1046
R7	2011-06-07	2011-05-24	-62.16991082770001	-58.87912476899999	214.0	14	1.004
R7	2011-06-20	2011-06-07	-62.16991082770001	-58.87912476899999	214.0	13	0.9181
R7	2011-07-05	2011-06-20	-62.16991082770001	-58.87912476899999	214.0	15	1.0387
R7	2011-07-19	2011-07-05	-62.16991082770001	-58.87912476899999	214.0	14	1.0008
R7	2011-08-07	2011-07-19	-62.16991082770001	-58.87912476899999	214.0	19	1.0727200000000001
R7	2011-08-22	2011-08-07	-62.16991082770001	-58.87912476899999	214.0	15	1.10124
R7	2011-09-06	2011-08-22	-62.16991082770001	-58.87912476899999	214.0	15	1.1913
R7	2011-09-22	2011-09-06	-62.16991082770001	-58.87912476899999	214.0	16	1.0580800000000001
R7	2011-10-06	2011-09-22	-62.16991082770001	-58.87912476899999	214.0	14	1.2832499999999998
R7	2011-10-20	2011-10-06	-62.16991082770001	-58.87912476899999	214.0	14	1.36806
R7	2011-11-17	2011-10-20	-62.16991082770001	-58.87912476899999	214.0	28	1.5972
R7	2011-12-04	2011-11-17	-62.16991082770001	-58.87912476899999	214.0	17	1.68846
R7	2011-12-19	2011-12-04	-62.16991082770001	-58.87912476899999	214.0	15	1.6314199999999999
R7	2012-01-07	2011-12-19	-62.16991082770001	-58.87912476899999	214.0	19	1.3912
R7	2012-01-20	2012-01-07	-62.16991082770001	-58.87912476899999	214.0	13	1.34589
R7	2012-02-04	2012-01-20	-62.16991082770001	-58.87912476899999	214.0	15	1.25696
R7	2012-02-19	2012-02-04	-62.16991082770001	-58.87912476899999	214.0	15	1.3080600000000002
R7	2012-03-04	2012-02-19	-62.16991082770001	-58.87912476899999	214.0	14	1.42829
R7	2012-03-17	2012-03-04	-62.16991082770001	-58.87912476899999	214.0	13	1.20312
R7	2012-03-30	2012-03-17	-62.16991082770001	-58.87912476899999	214.0	13	1.3366
R8	2007-11-08	2007-11-08	-62.168517116000004	-58.8752934687	219.0	0	0.7
R8	2007-12-09	2007-11-08	-62.168517116000004	-58.8752934687	219.0	31	0.9243000000000001
R8	2007-12-18	2007-12-09	-62.168517116000004	-58.8752934687	219.0	9	0.9393
R8	2007-12-26	2007-12-18	-62.168517116000004	-58.8752934687	219.0	8	0.9504
R8	2008-01-05	2007-12-26	-62.168517116000004	-58.8752934687	219.0	10	0.805
R8	2008-01-12	2008-01-05	-62.168517116000004	-58.8752934687	219.0	7	0.78526
R8	2008-01-19	2008-01-12	-62.168517116000004	-58.8752934687	219.0	7	0.7539199999999999
R8	2008-01-26	2008-01-19	-62.168517116000004	-58.8752934687	219.0	7	0.68644
R8	2008-02-02	2008-01-26	-62.168517116000004	-58.8752934687	219.0	7	0.6215999999999999
R8	2008-02-09	2008-02-02	-62.168517116000004	-58.8752934687	219.0	7	0.5783400000000001
R8	2008-02-16	2008-02-09	-62.168517116000004	-58.8752934687	219.0	7	0.47045000000000003
R8	2008-02-24	2008-02-16	-62.168517116000004	-58.8752934687	219.0	8	0.43254
R8	2008-03-02	2008-02-24	-62.168517116000004	-58.8752934687	219.0	7	0.37422
R8	2008-03-09	2008-03-02	-62.168517116000004	-58.8752934687	219.0	7	0.29008
R8	2008-11-03	2008-03-09	-62.168517116000004	-58.8752934687	219.0	239	0.90036
R8	2008-11-28	2008-11-03	-62.168517116000004	-58.8752934687	219.0	25	0.8636
R8	2008-12-05	2008-11-28	-62.168517116000004	-58.8752934687	219.0	7	0.76626
R8	2008-12-13	2008-12-05	-62.168517116000004	-58.8752934687	219.0	8	0.7802
R8	2008-12-19	2008-12-13	-62.168517116000004	-58.8752934687	219.0	6	0.7709999999999999
R8	2008-12-26	2008-12-19	-62.168517116000004	-58.8752934687	219.0	7	0.6896800000000001
R8	2009-01-02	2008-12-26	-62.168517116000004	-58.8752934687	219.0	7	0.66066
R8	2009-01-09	2009-01-02	-62.168517116000004	-58.8752934687	219.0	7	0.73125
R8	2009-01-17	2009-01-09	-62.168517116000004	-58.8752934687	219.0	8	0.42024
R8	2009-01-24	2009-01-17	-62.168517116000004	-58.8752934687	219.0	7	0.51168
R8	2009-01-30	2009-01-24	-62.168517116000004	-58.8752934687	219.0	6	0.44398000000000004
R8	2009-02-06	2009-01-30	-62.168517116000004	-58.8752934687	219.0	7	0.39375
R8	2009-02-13	2009-02-06	-62.168517116000004	-58.8752934687	219.0	7	0.3887
R8	2009-02-21	2009-02-13	-62.168517116000004	-58.8752934687	219.0	8	0.3456
R8	2009-02-28	2009-02-21	-62.168517116000004	-58.8752934687	219.0	7	0.2834
R8	2009-03-27	2009-02-28	-62.168517116000004	-58.8752934687	219.0	27	0.11
R8	2009-11-12	2009-03-27	-62.168517116000004	-58.8752934687	219.0	230	0.941
R8	2009-11-23	2009-11-12	-62.168517116000004	-58.8752934687	219.0	11	0.9434999999999999
R8	2009-12-13	2009-11-23	-62.168517116000004	-58.8752934687	219.0	20	1.0506
R8	2009-12-21	2009-12-13	-62.168517116000004	-58.8752934687	219.0	8	1.0065
R8	2009-12-28	2009-12-21	-62.168517116000004	-58.8752934687	219.0	7	0.9414
R8	2010-01-11	2009-12-28	-62.168517116000004	-58.8752934687	219.0	14	0.9591
R8	2010-01-18	2010-01-11	-62.168517116000004	-58.8752934687	219.0	7	0.945
R8	2010-01-25	2010-01-18	-62.168517116000004	-58.8752934687	219.0	7	0.7787999999999999
R8	2010-02-01	2010-01-25	-62.168517116000004	-58.8752934687	219.0	7	0.7903
R8	2010-02-15	2010-02-01	-62.168517116000004	-58.8752934687	219.0	14	0.7635
R8	2010-02-22	2010-02-15	-62.168517116000004	-58.8752934687	219.0	7	0.7365
R8	2010-03-01	2010-02-22	-62.168517116000004	-58.8752934687	219.0	7	0.7943000000000001
R8	2010-03-08	2010-03-01	-62.168517116000004	-58.8752934687	219.0	7	0.6909000000000001
R8	2010-03-15	2010-03-08	-62.168517116000004	-58.8752934687	219.0	7	0.6854
R8	2010-03-23	2010-03-15	-62.168517116000004	-58.8752934687	219.0	8	0.5589999999999999
R8	2010-03-29	2010-03-23	-62.168517116000004	-58.8752934687	219.0	6	0.7524
R8	2010-04-05	2010-03-29	-62.168517116000004	-58.8752934687	219.0	7	0.8208
R8	2010-04-12	2010-04-05	-62.168517116000004	-58.8752934687	219.0	7	0.7809
R8	2010-04-14	2010-04-12	-62.168517116000004	-58.8752934687	219.0	2	0.7809
R8	2010-04-20	2010-04-14	-62.168517116000004	-58.8752934687	219.0	6	0.7848
R8	2010-04-27	2010-04-20	-62.168517116000004	-58.8752934687	219.0	7	0.775
R8	2010-05-13	2010-04-27	-62.168517116000004	-58.8752934687	219.0	16	0.76
R8	2010-05-20	2010-05-13	-62.168517116000004	-58.8752934687	219.0	7	0.765
R8	2010-11-09	2010-05-20	-62.168517116000004	-58.8752934687	219.0	173	1.43726
R8	2010-11-29	2010-11-09	-62.168517116000004	-58.8752934687	219.0	20	1.3965
R8	2010-12-11	2010-11-29	-62.168517116000004	-58.8752934687	219.0	12	1.43704
R8	2010-12-21	2010-12-11	-62.168517116000004	-58.8752934687	219.0	10	1.47345
R8	2010-12-30	2010-12-21	-62.168517116000004	-58.8752934687	219.0	9	1.5093
R8	2011-01-07	2010-12-30	-62.168517116000004	-58.8752934687	219.0	8	1.37548
R8	2011-01-15	2011-01-07	-62.168517116000004	-58.8752934687	219.0	8	1.2810400000000002
R8	2011-01-23	2011-01-15	-62.168517116000004	-58.8752934687	219.0	8	1.3128
R8	2011-01-31	2011-01-23	-62.168517116000004	-58.8752934687	219.0	8	1.2972
R8	2011-02-07	2011-01-31	-62.168517116000004	-58.8752934687	219.0	7	1.2996
R8	2011-02-15	2011-02-07	-62.168517116000004	-58.8752934687	219.0	8	1.2122
R8	2011-02-25	2011-02-15	-62.168517116000004	-58.8752934687	219.0	10	1.073
R8	2011-03-14	2011-02-25	-62.168517116000004	-58.8752934687	219.0	17	0.9979
R8	2011-03-22	2011-03-14	-62.168517116000004	-58.8752934687	219.0	8	0.9359999999999999
R8	2011-04-06	2011-03-22	-62.168517116000004	-58.8752934687	219.0	15	0.865
R8	2011-04-24	2011-04-06	-62.168517116000004	-58.8752934687	219.0	18	0.996
R8	2011-05-10	2011-04-24	-62.168517116000004	-58.8752934687	219.0	16	1.122
R8	2011-05-24	2011-05-10	-62.168517116000004	-58.8752934687	219.0	14	1.0099200000000002
R8	2011-06-07	2011-05-24	-62.168517116000004	-58.8752934687	219.0	14	0.9940000000000001
R8	2011-06-20	2011-06-07	-62.168517116000004	-58.8752934687	219.0	13	0.8795999999999999
R8	2011-07-05	2011-06-20	-62.168517116000004	-58.8752934687	219.0	15	0.9503
R8	2011-07-19	2011-07-05	-62.168517116000004	-58.8752934687	219.0	14	0.884
R8	2011-08-07	2011-07-19	-62.168517116000004	-58.8752934687	219.0	19	0.9964
R8	2011-08-22	2011-08-07	-62.168517116000004	-58.8752934687	219.0	15	1.0619100000000001
R8	2011-09-06	2011-08-22	-62.168517116000004	-58.8752934687	219.0	15	1.07426
R8	2011-09-22	2011-09-06	-62.168517116000004	-58.8752934687	219.0	16	1.04641
R8	2011-10-06	2011-09-22	-62.168517116000004	-58.8752934687	219.0	14	1.10925
R8	2011-10-20	2011-10-06	-62.168517116000004	-58.8752934687	219.0	14	1.2231
R8	2011-11-17	2011-10-20	-62.168517116000004	-58.8752934687	219.0	28	1.5246000000000002
R8	2011-12-04	2011-11-17	-62.168517116000004	-58.8752934687	219.0	17	1.6095599999999999
R8	2011-12-19	2011-12-04	-62.168517116000004	-58.8752934687	219.0	15	1.4634
R8	2012-01-07	2011-12-19	-62.168517116000004	-58.8752934687	219.0	19	1.2455
R8	2012-01-20	2012-01-07	-62.168517116000004	-58.8752934687	219.0	13	1.19306
R8	2012-02-04	2012-01-20	-62.168517116000004	-58.8752934687	219.0	15	1.12439
R8	2012-02-19	2012-02-04	-62.168517116000004	-58.8752934687	219.0	15	1.08498
R8	2012-03-04	2012-02-19	-62.168517116000004	-58.8752934687	219.0	14	1.17083
R8	2012-03-17	2012-03-04	-62.168517116000004	-58.8752934687	219.0	13	0.9859
R8	2012-03-30	2012-03-17	-62.168517116000004	-58.8752934687	219.0	13	1.13448
R9	2007-11-08	2007-11-08	-62.166770927600005	-58.878257831599996	237.0	0	0.56
R9	2007-12-09	2007-11-08	-62.166770927600005	-58.878257831599996	237.0	31	0.69204
R9	2007-12-18	2007-12-09	-62.166770927600005	-58.878257831599996	237.0	9	0.73225
R9	2007-12-26	2007-12-18	-62.166770927600005	-58.878257831599996	237.0	8	0.7392
R9	2008-01-05	2007-12-26	-62.166770927600005	-58.878257831599996	237.0	10	0.66
R9	2008-01-12	2008-01-05	-62.166770927600005	-58.878257831599996	237.0	7	0.59143
R9	2008-01-19	2008-01-12	-62.166770927600005	-58.878257831599996	237.0	7	0.5654399999999999
R9	2008-01-26	2008-01-19	-62.166770927600005	-58.878257831599996	237.0	7	0.5082800000000001
R9	2008-01-29	2008-01-26	-62.166770927600005	-58.878257831599996	237.0	3	0.43792000000000003
R9	2008-02-02	2008-01-29	-62.166770927600005	-58.878257831599996	237.0	4	0.47137999999999997
R9	2008-02-09	2008-02-02	-62.166770927600005	-58.878257831599996	237.0	7	0.25758
R9	2008-02-16	2008-02-09	-62.166770927600005	-58.878257831599996	237.0	7	0.3492
R9	2008-02-24	2008-02-16	-62.166770927600005	-58.878257831599996	237.0	8	0.2937
R9	2008-03-02	2008-02-24	-62.166770927600005	-58.878257831599996	237.0	7	0.23814
R9	2008-03-09	2008-03-02	-62.166770927600005	-58.878257831599996	237.0	7	0.18648
R9	2008-03-17	2008-03-09	-62.166770927600005	-58.878257831599996	237.0	8	0.1
R9	2008-11-03	2008-03-17	-62.166770927600005	-58.878257831599996	237.0	231	0.78228
R9	2008-11-13	2008-11-03	-62.166770927600005	-58.878257831599996	237.0	10	0.7252
R9	2008-11-21	2008-11-13	-62.166770927600005	-58.878257831599996	237.0	8	0.88976
R9	2008-11-28	2008-11-21	-62.166770927600005	-58.878257831599996	237.0	7	0.77724
R9	2008-12-05	2008-11-28	-62.166770927600005	-58.878257831599996	237.0	7	0.72842
R9	2008-12-13	2008-12-05	-62.166770927600005	-58.878257831599996	237.0	8	0.6815000000000001
R9	2008-12-19	2008-12-13	-62.166770927600005	-58.878257831599996	237.0	6	0.6836199999999999
R9	2008-12-26	2008-12-19	-62.166770927600005	-58.878257831599996	237.0	7	0.61046
R9	2009-01-02	2008-12-26	-62.166770927600005	-58.878257831599996	237.0	7	0.58674
R9	2009-01-09	2009-01-02	-62.166770927600005	-58.878257831599996	237.0	7	0.63765
R9	2009-01-17	2009-01-09	-62.166770927600005	-58.878257831599996	237.0	8	0.3502
R9	2009-01-24	2009-01-17	-62.166770927600005	-58.878257831599996	237.0	7	0.40836
R9	2009-01-30	2009-01-24	-62.166770927600005	-58.878257831599996	237.0	6	0.38216
R9	2009-02-06	2009-01-30	-62.166770927600005	-58.878257831599996	237.0	7	0.35700000000000004
R9	2009-02-13	2009-02-06	-62.166770927600005	-58.878257831599996	237.0	7	0.31694
R9	2009-02-21	2009-02-13	-62.166770927600005	-58.878257831599996	237.0	8	0.27
R9	2009-02-28	2009-02-21	-62.166770927600005	-58.878257831599996	237.0	7	0.25615
R9	2009-03-27	2009-02-28	-62.166770927600005	-58.878257831599996	237.0	27	0.1045
R9	2009-11-12	2009-03-27	-62.166770927600005	-58.878257831599996	237.0	230	0.7482
