Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
R1	2012-03-17	-62.1776204178	-58.902405662700005	82.0	13	-0.3239999999999999	1.0768106	91.74852	9.402008	98.59128	289.1017	0.035035323	0.0023677715	993.46814	983.7649	0.78165555	0.9890159	15.305054
R1	2012-03-30	-62.1776204178	-58.902405662700005	82.0	13	-0.009	-1.3196695	79.43193	8.458212	86.70781	263.11826	0.033966713	0.020559724	986.64185	976.9672	0.8232009	0.37661743	1.3808594
R1А	2007-12-09	-62.1769641417	-58.9005010787	96.0	31	0.0851999999999999	-1.9105625	84.373375	9.103031	232.2254	266.2816	0.070926085	0.060473308	987.87836	976.5747	0.797845	0.25782004	0.88442993
R1А	2007-12-18	-62.1769641417	-58.9005010787	96.0	9	0.0103500000000001	-0.8629028	87.01931	8.778068	287.43176	258.61865	0.006645068	0.005512779	983.45087	972.2096	0.6300748	0.5255399	0.0
R1А	2007-12-26	-62.1769641417	-58.9005010787	96.0	8	-0.04515	-0.44673666	89.22818	7.8390713	273.7478	268.1383	0.007830661	0.007125888	994.327	982.96796	0.6987773	0.6318873	0.0066223145
R1А	2008-01-05	-62.1769641417	-58.9005010787	96.0	10	-0.1984	0.2755682	91.18738	9.05503	242.69348	281.06873	0.02284485	0.009094913	983.3256	972.1057	0.8246921	0.8164657	4.807617
R1А	2008-01-12	-62.1769641417	-58.9005010787	96.0	7	0.0111899999999999	-0.40901947	86.92008	7.796926	244.88293	270.44843	0.0109059885	0.009206373	985.0115	973.7575	0.78498626	0.64152557	0.0
R1А	2008-01-19	-62.1769641417	-58.9005010787	96.0	7	-0.04591	-0.0641098	85.33673	7.858802	234.66309	270.28247	0.0049685426	0.0042865686	987.92645	976.6451	0.75671023	0.729664	1.7880554
R1А	2008-01-26	-62.1769641417	-58.9005010787	96.0	7	-0.1713199999999999	1.368866	94.0006	13.29531	143.75381	304.47113	0.03405498	0.004887358	992.29193	980.988	0.870838	1.0958478	10.950928
R1А	2008-02-02	-62.1769641417	-58.9005010787	96.0	7	-0.1083399999999999	0.95744705	93.88967	10.012701	187.09567	293.49606	0.011289647	2.7733156e-05	994.89825	983.55426	0.8230652	0.99071354	7.6595764
