Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB	SMB1	SMB_diff
R15	2010-12-11	2010-11-29	-62.1788734919	-58.90792111060001	54.0	12	1.8215999999999999	173.95	0.08210000000000008
R15	2010-12-21	2010-12-11	-62.1788734919	-58.90792111060001	54.0	10	1.83535	182.16	0.01375
R15	2010-12-30	2010-12-21	-62.1788734919	-58.90792111060001	54.0	9	1.81675	183.535	-0.018599999999999853
R15	2011-01-07	2010-12-30	-62.1788734919	-58.90792111060001	54.0	8	1.5892	181.675	-0.22755000000000025
R15	2011-01-15	2011-01-07	-62.1788734919	-58.90792111060001	54.0	8	1.48472	158.92	-0.1044799999999998
R15	2011-01-23	2011-01-15	-62.1788734919	-58.90792111060001	54.0	8	1.4440799999999998	148.472	-0.04064000000000021
R15	2011-01-31	2011-01-23	-62.1788734919	-58.90792111060001	54.0	8	1.20696	144.408	-0.2371199999999999
R15	2011-02-07	2011-01-31	-62.1788734919	-58.90792111060001	54.0	7	1.1913	120.696	-0.015660000000000025
R15	2011-02-15	2011-02-07	-62.1788734919	-58.90792111060001	54.0	8	1.0556	119.13	-0.13569999999999993
R15	2011-02-25	2011-02-15	-62.1788734919	-58.90792111060001	54.0	10	0.8206	105.56	-0.235
R15	2011-03-14	2011-02-25	-62.1788734919	-58.90792111060001	54.0	17	0.3265	82.06	-0.49410000000000004
R15	2011-03-22	2011-03-14	-62.1788734919	-58.90792111060001	54.0	8	0.24	32.65	-0.08649999999999998
R15	2011-04-06	2011-03-22	-62.1788734919	-58.90792111060001	54.0	15	0.35	24.0	0.11
R15	2011-04-24	2011-04-06	-62.1788734919	-58.90792111060001	54.0	18	0.5114	35.0	0.16140000000000002
R15	2011-05-10	2011-04-24	-62.1788734919	-58.90792111060001	54.0	16	0.49570000000000003	51.14	-0.015700000000000002
R15	2011-05-24	2011-05-10	-62.1788734919	-58.90792111060001	54.0	14	0.8258	49.57	0.3301
R15	2011-06-07	2011-05-24	-62.1788734919	-58.90792111060001	54.0	14	0.8031999999999999	82.58	-0.02260000000000005
R15	2011-06-20	2011-06-07	-62.1788734919	-58.90792111060001	54.0	13	0.6831999999999999	80.32	-0.12
R15	2011-07-05	2011-06-20	-62.1788734919	-58.90792111060001	54.0	15	0.7426	68.32	0.05940000000000012
R15	2011-07-19	2011-07-05	-62.1788734919	-58.90792111060001	54.0	14	0.7668	74.26	0.024200000000000017
R15	2011-08-07	2011-07-19	-62.1788734919	-58.90792111060001	54.0	19	0.7505	76.68	-0.016300000000000096
R15	2011-08-22	2011-08-07	-62.1788734919	-58.90792111060001	54.0	15	0.8303	75.05	0.07980000000000004
R15	2011-09-06	2011-08-22	-62.1788734919	-58.90792111060001	54.0	15	0.836	83.03	0.005699999999999932
R15	2011-09-22	2011-09-06	-62.1788734919	-58.90792111060001	54.0	16	0.7975	83.6	-0.038499999999999944
R15	2011-10-06	2011-09-22	-62.1788734919	-58.90792111060001	54.0	14	1.05705	79.75	0.25955
R15	2011-10-20	2011-10-06	-62.1788734919	-58.90792111060001	54.0	14	1.1189	105.705	0.06185000000000002
R15	2011-11-17	2011-10-20	-62.1788734919	-58.90792111060001	54.0	28	1.1228799999999999	111.89	0.003979999999999961
R15	2011-12-04	2011-11-17	-62.1788734919	-58.90792111060001	54.0	17	1.2361	112.288	0.11322000000000003
R15	2011-12-19	2011-12-04	-62.1788734919	-58.90792111060001	54.0	15	0.9648	123.61	-0.27129999999999993
R15	2012-01-07	2011-12-19	-62.1788734919	-58.90792111060001	54.0	19	0.6157	96.48	-0.3491
R15	2012-01-20	2012-01-07	-62.1788734919	-58.90792111060001	54.0	13	0.3599	61.57	-0.25579999999999997
R15	2012-02-04	2012-01-20	-62.1788734919	-58.90792111060001	54.0	15	0.0493	35.99	-0.31060000000000004
R15	2012-02-19	2012-02-04	-62.1788734919	-58.90792111060001	54.0	15	-0.304	4.93	-0.3533
R15	2012-03-04	2012-02-19	-62.1788734919	-58.90792111060001	54.0	14	-0.55	-30.4	-0.24600000000000002
R15	2012-03-17	2012-03-04	-62.1788734919	-58.90792111060001	54.0	13	-0.919	-55.0	-0.36900000000000005
R15	2012-03-30	2012-03-17	-62.1788734919	-58.90792111060001	54.0	13	-0.9279999999999999	-91.9	-0.008999999999999914
6N	2008-01-05	2008-01-05	-62.18038413359999	-58.887440455699995	91.0	0	0.60137	0.0	0.60137
6N	2008-01-26	2008-01-05	-62.18038413359999	-58.887440455699995	91.0	21	0.40871999999999997	60.137	-0.19265000000000002
6N	2008-02-02	2008-01-26	-62.18038413359999	-58.887440455699995	91.0	7	0.32116	40.872	-0.08756
6N	2008-02-09	2008-02-02	-62.18038413359999	-58.887440455699995	91.0	7	0.3159	32.116	-0.005259999999999998
6N	2008-02-17	2008-02-09	-62.18038413359999	-58.887440455699995	91.0	8	0.15035	31.59	-0.16555
6N	2008-02-24	2008-02-17	-62.18038413359999	-58.887440455699995	91.0	7	-0.008	15.035	-0.15835000000000002
6N	2008-03-02	2008-02-24	-62.18038413359999	-58.887440455699995	91.0	7	-0.016	-0.8	-0.008
6N	2008-03-09	2008-03-02	-62.18038413359999	-58.887440455699995	91.0	7	-0.136	-1.6	-0.12
6N	2008-11-03	2008-03-09	-62.18038413359999	-58.887440455699995	91.0	239	0.486	-13.6	0.622
6N	2008-11-13	2008-11-03	-62.18038413359999	-58.887440455699995	91.0	10	0.4508	48.6	-0.03520000000000003
6N	2008-11-28	2008-11-13	-62.18038413359999	-58.887440455699995	91.0	15	0.3099	45.08	-0.1409
6N	2008-12-05	2008-11-28	-62.18038413359999	-58.887440455699995	91.0	7	0.21760000000000002	30.99	-0.09229999999999997
6N	2008-12-13	2008-12-05	-62.18038413359999	-58.887440455699995	91.0	8	0.188	21.76	-0.029600000000000008
6N	2008-12-19	2008-12-13	-62.18038413359999	-58.887440455699995	91.0	6	0.0565	18.8	-0.1315
6N	2008-12-26	2008-12-19	-62.18038413359999	-58.887440455699995	91.0	7	0.0233	5.65	-0.0332
6N	2009-01-02	2008-12-26	-62.18038413359999	-58.887440455699995	91.0	7	0.0	2.33	-0.0233
6N	2009-01-09	2009-01-02	-62.18038413359999	-58.887440455699995	91.0	7	-0.193	0.0	-0.193
6N	2009-01-17	2009-01-09	-62.18038413359999	-58.887440455699995	91.0	8	-0.526	-19.3	-0.33299999999999996
6N	2009-01-24	2009-01-17	-62.18038413359999	-58.887440455699995	91.0	7	-0.67	-52.6	-0.144
6N	2009-01-30	2009-01-24	-62.18038413359999	-58.887440455699995	91.0	6	-0.922	-67.0	-0.252
6N	2009-01-31	2009-01-30	-62.18038413359999	-58.887440455699995	91.0	1	-0.9309999999999999	-92.2	-0.008999999999999914
6N	2009-02-06	2009-01-31	-62.18038413359999	-58.887440455699995	91.0	6	-1.1740000000000002	-93.1	-0.2430000000000001
6N	2009-02-13	2009-02-06	-62.18038413359999	-58.887440455699995	91.0	7	-1.3630000000000002	-117.4	-0.18900000000000006
6N	2009-02-21	2009-02-13	-62.18038413359999	-58.887440455699995	91.0	8	-1.444	-136.3	-0.08099999999999995
6N	2009-02-28	2009-02-21	-62.18038413359999	-58.887440455699995	91.0	7	-1.633	-144.4	-0.18900000000000006
6N	2009-03-01	2009-02-28	-62.18038413359999	-58.887440455699995	91.0	1	-1.633	-163.3	-0.0
6N	2009-03-27	2009-03-01	-62.18038413359999	-58.887440455699995	91.0	26	-1.993	-163.3	-0.36
6N	2009-11-18	2009-03-27	-62.18038413359999	-58.887440455699995	91.0	236	0.9068	-199.3	2.8998000000000004
6N	2009-12-07	2009-11-18	-62.18038413359999	-58.887440455699995	91.0	19	0.843	90.68	-0.06380000000000009
6N	2009-12-21	2009-12-07	-62.18038413359999	-58.887440455699995	91.0	14	0.8736	84.3	0.030600000000000023
6N	2009-12-28	2009-12-21	-62.18038413359999	-58.887440455699995	91.0	7	0.7992	87.36	-0.07439999999999998
6N	2010-01-11	2009-12-28	-62.18038413359999	-58.887440455699995	91.0	14	0.7642	79.92	-0.035
6N	2010-01-18	2010-01-11	-62.18038413359999	-58.887440455699995	91.0	7	0.677	76.42	-0.08719999999999999
6N	2010-01-25	2010-01-18	-62.18038413359999	-58.887440455699995	91.0	7	0.6181	67.7	-0.05890000000000001
6N	2010-02-01	2010-01-25	-62.18038413359999	-58.887440455699995	91.0	7	0.5722999999999999	61.81	-0.045800000000000056
6N	2010-02-15	2010-02-01	-62.18038413359999	-58.887440455699995	91.0	14	0.5649000000000001	57.23	-0.007399999999999949
6N	2010-02-22	2010-02-15	-62.18038413359999	-58.887440455699995	91.0	7	0.5047	56.49	-0.06020000000000003
6N	2010-03-01	2010-02-22	-62.18038413359999	-58.887440455699995	91.0	7	0.5067	50.47	0.0020000000000000282
6N	2010-03-08	2010-03-01	-62.18038413359999	-58.887440455699995	91.0	7	0.3221	50.67	-0.18460000000000001
6N	2010-03-15	2010-03-08	-62.18038413359999	-58.887440455699995	91.0	7	0.3155	32.21	-0.006600000000000002
6N	2010-03-23	2010-03-15	-62.18038413359999	-58.887440455699995	91.0	8	0.3053	31.55	-0.010199999999999996
6N	2010-03-29	2010-03-23	-62.18038413359999	-58.887440455699995	91.0	6	0.3705	30.53	0.06519999999999997
6N	2010-04-05	2010-03-29	-62.18038413359999	-58.887440455699995	91.0	7	0.3085	37.05	-0.06199999999999996
6N	2010-04-12	2010-04-05	-62.18038413359999	-58.887440455699995	91.0	7	0.1482	30.85	-0.1603
6N	2010-04-14	2010-04-12	-62.18038413359999	-58.887440455699995	91.0	2	0.19519999999999998	14.82	0.04699999999999999
6N	2010-04-20	2010-04-14	-62.18038413359999	-58.887440455699995	91.0	6	0.1686	19.52	-0.026600000000000002
6N	2010-05-13	2010-04-20	-62.18038413359999	-58.887440455699995	91.0	23	0.145	16.86	-0.023599999999999996
6N	2010-05-25	2010-05-13	-62.18038413359999	-58.887440455699995	91.0	12	0.3	14.5	0.155
6N	2010-11-09	2010-05-25	-62.18038413359999	-58.887440455699995	91.0	168	0.8619	30.0	0.5619
6N	2010-11-29	2010-11-09	-62.18038413359999	-58.887440455699995	91.0	20	0.7644	86.19	-0.0975
6N	2010-12-11	2010-11-29	-62.18038413359999	-58.887440455699995	91.0	12	0.8602	76.44	0.09579999999999998
6N	2010-12-21	2010-12-11	-62.18038413359999	-58.887440455699995	91.0	10	0.8892	86.02	0.029000000000000057
6N	2010-12-30	2010-12-21	-62.18038413359999	-58.887440455699995	91.0	9	0.7826000000000001	88.92	-0.10659999999999997
6N	2011-01-07	2010-12-30	-62.18038413359999	-58.887440455699995	91.0	8	0.5479999999999999	78.26	-0.2346000000000001
6N	2011-01-15	2011-01-07	-62.18038413359999	-58.887440455699995	91.0	8	0.5038	54.8	-0.04419999999999995
6N	2011-01-23	2011-01-15	-62.18038413359999	-58.887440455699995	91.0	8	0.547	50.38	0.0432
6N	2011-01-31	2011-01-23	-62.18038413359999	-58.887440455699995	91.0	8	0.3948	54.7	-0.15220000000000006
6N	2011-02-07	2011-01-31	-62.18038413359999	-58.887440455699995	91.0	7	0.35340000000000005	39.48	-0.04139999999999994
6N	2011-02-15	2011-02-07	-62.18038413359999	-58.887440455699995	91.0	8	0.1392	35.34	-0.21420000000000003
6N	2011-02-25	2011-02-15	-62.18038413359999	-58.887440455699995	91.0	10	-0.0738	13.92	-0.213
6N	2011-03-14	2011-02-25	-62.18038413359999	-58.887440455699995	91.0	17	-0.475	-7.38	-0.4012
6N	2011-03-22	2011-03-14	-62.18038413359999	-58.887440455699995	91.0	8	-0.5920000000000001	-47.5	-0.11700000000000003
6N	2011-04-06	2011-03-22	-62.18038413359999	-58.887440455699995	91.0	15	0.14	-59.2	0.732
6N	2011-04-24	2011-04-06	-62.18038413359999	-58.887440455699995	91.0	18	0.151	14.0	0.010999999999999996
6N	2011-05-10	2011-04-24	-62.18038413359999	-58.887440455699995	91.0	16	0.27	15.1	0.11900000000000001
6N	2011-05-24	2011-05-10	-62.18038413359999	-58.887440455699995	91.0	14	0.30510000000000004	27.0	0.03510000000000001
6N	2011-06-07	2011-05-24	-62.18038413359999	-58.887440455699995	91.0	14	0.251	30.51	-0.0541
6N	2011-06-20	2011-06-07	-62.18038413359999	-58.887440455699995	91.0	13	0.2306	25.1	-0.020400000000000026
6N	2011-07-05	2011-06-20	-62.18038413359999	-58.887440455699995	91.0	15	0.3624	23.06	0.13180000000000003
6N	2011-07-19	2011-07-05	-62.18038413359999	-58.887440455699995	91.0	14	0.33520000000000005	36.24	-0.027199999999999988
6N	2011-08-07	2011-07-19	-62.18038413359999	-58.887440455699995	91.0	19	0.44520000000000004	33.52	0.11
6N	2011-08-22	2011-08-07	-62.18038413359999	-58.887440455699995	91.0	15	0.5069	44.52	0.06169999999999995
6N	2011-09-06	2011-08-22	-62.18038413359999	-58.887440455699995	91.0	15	0.5267000000000001	50.69	0.01980000000000004
6N	2011-09-22	2011-09-06	-62.18038413359999	-58.887440455699995	91.0	16	0.40850000000000003	52.67	-0.1182
6N	2011-10-06	2011-09-22	-62.18038413359999	-58.887440455699995	91.0	14	0.46549999999999997	40.85	0.05699999999999996
6N	2011-10-20	2011-10-06	-62.18038413359999	-58.887440455699995	91.0	14	0.6568999999999999	46.55	0.19140000000000001
6N	2011-11-17	2011-10-20	-62.18038413359999	-58.887440455699995	91.0	28	0.7115	65.69	0.05460000000000008
6N	2011-12-04	2011-11-17	-62.18038413359999	-58.887440455699995	91.0	17	0.6365	71.15	-0.07500000000000007
6N	2011-12-19	2011-12-04	-62.18038413359999	-58.887440455699995	91.0	15	0.39020000000000005	63.65	-0.24629999999999996
6N	2012-01-07	2011-12-19	-62.18038413359999	-58.887440455699995	91.0	19	0.188	39.02	-0.20220000000000002
6N	2012-01-20	2012-01-07	-62.18038413359999	-58.887440455699995	91.0	13	0.0	18.8	-0.188
6N	2012-02-04	2012-01-20	-62.18038413359999	-58.887440455699995	91.0	15	-0.205	0.0	-0.205
6N	2012-02-19	2012-02-04	-62.18038413359999	-58.887440455699995	91.0	15	-0.565	-20.5	-0.36
6N	2012-03-04	2012-02-19	-62.18038413359999	-58.887440455699995	91.0	14	-0.754	-56.5	-0.18900000000000006
6N	2012-03-17	2012-03-04	-62.18038413359999	-58.887440455699995	91.0	13	-1.069	-75.4	-0.315
6N	2012-03-30	2012-03-17	-62.18038413359999	-58.887440455699995	91.0	13	-1.105	-106.9	-0.03599999999999994
7N	2008-01-05	2008-01-05	-62.1754117411	-58.888609502200005	168.0	0	0.53676	0.0	0.53676
7N	2008-01-26	2008-01-05	-62.1754117411	-58.888609502200005	168.0	21	0.4454	53.676	-0.09136000000000002
7N	2008-02-02	2008-01-26	-62.1754117411	-58.888609502200005	168.0	7	0.33152000000000004	44.54	-0.11387999999999998
7N	2008-02-09	2008-02-02	-62.1754117411	-58.888609502200005	168.0	7	0.30132000000000003	33.152	-0.030199999999999994
7N	2008-02-17	2008-02-09	-62.1754117411	-58.888609502200005	168.0	8	0.16975	30.132	-0.13157
7N	2008-02-24	2008-02-17	-62.1754117411	-58.888609502200005	168.0	7	0.12282	16.975	-0.04693000000000001
7N	2008-03-02	2008-02-24	-62.1754117411	-58.888609502200005	168.0	7	0.03402	12.282	-0.08879999999999999
7N	2008-03-09	2008-03-02	-62.1754117411	-58.888609502200005	168.0	7	-0.016	3.402	-0.05002000000000001
7N	2008-11-06	2008-03-09	-62.1754117411	-58.888609502200005	168.0	242	0.5264	-1.6	0.5424
7N	2008-11-13	2008-11-06	-62.1754117411	-58.888609502200005	168.0	7	0.5145000000000001	52.64	-0.011899999999999977
7N	2008-11-28	2008-11-13	-62.1754117411	-58.888609502200005	168.0	15	0.43689999999999996	51.45	-0.07760000000000006
7N	2008-12-05	2008-11-28	-62.1754117411	-58.888609502200005	168.0	7	0.3358	43.69	-0.1011
7N	2008-12-13	2008-12-05	-62.1754117411	-58.888609502200005	168.0	8	0.3525	33.58	0.016700000000000017
7N	2008-12-19	2008-12-13	-62.1754117411	-58.888609502200005	168.0	6	0.2878	35.25	-0.0647
7N	2008-12-26	2008-12-19	-62.1754117411	-58.888609502200005	168.0	7	0.247	28.78	-0.04080000000000002
7N	2009-01-02	2008-12-26	-62.1754117411	-58.888609502200005	168.0	7	0.2079	24.7	-0.0391
7N	2009-01-09	2009-01-02	-62.1754117411	-58.888609502200005	168.0	7	0.12869999999999998	20.79	-0.07919999999999999
7N	2009-01-17	2009-01-09	-62.1754117411	-58.888609502200005	168.0	8	-0.055999999999999994	12.87	-0.18469999999999998
7N	2009-01-24	2009-01-17	-62.1754117411	-58.888609502200005	168.0	7	-0.009000000000000001	-5.6	0.04699999999999999
7N	2009-01-30	2009-01-24	-62.1754117411	-58.888609502200005	168.0	6	-0.23399999999999999	-0.9	-0.225
7N	2009-02-06	2009-01-30	-62.1754117411	-58.888609502200005	168.0	7	-0.297	-23.4	-0.063
7N	2009-02-13	2009-02-06	-62.1754117411	-58.888609502200005	168.0	7	-0.47700000000000004	-29.7	-0.18000000000000005
7N	2009-02-21	2009-02-13	-62.1754117411	-58.888609502200005	168.0	8	-0.45899999999999996	-47.7	0.018000000000000044
7N	2009-02-28	2009-02-21	-62.1754117411	-58.888609502200005	168.0	7	-0.648	-45.9	-0.18899999999999997
7N	2009-11-18	2009-02-28	-62.1754117411	-58.888609502200005	168.0	263	0.742	-64.8	1.39
7N	2009-12-07	2009-11-18	-62.1754117411	-58.888609502200005	168.0	19	0.8726	74.2	0.13060000000000002
7N	2009-12-13	2009-12-07	-62.1754117411	-58.888609502200005	168.0	6	0.9690000000000001	87.26	0.0964
7N	2009-12-21	2009-12-13	-62.1754117411	-58.888609502200005	168.0	8	0.8337	96.9	-0.1353
7N	2009-12-28	2009-12-21	-62.1754117411	-58.888609502200005	168.0	7	0.7884	83.37	-0.045300000000000014
7N	2010-01-11	2009-12-28	-62.1754117411	-58.888609502200005	168.0	14	0.7587999999999999	78.84	-0.02960000000000008
7N	2010-01-18	2010-01-11	-62.1754117411	-58.888609502200005	168.0	7	0.6279	75.88	-0.13089999999999996
7N	2010-01-25	2010-01-18	-62.1754117411	-58.888609502200005	168.0	7	0.5744	62.79	-0.05350000000000001
7N	2010-02-01	2010-01-25	-62.1754117411	-58.888609502200005	168.0	7	0.545	57.44	-0.029399999999999978
7N	2010-02-15	2010-02-01	-62.1754117411	-58.888609502200005	168.0	14	0.5649000000000001	54.5	0.01990000000000002
7N	2010-02-22	2010-02-15	-62.1754117411	-58.888609502200005	168.0	7	0.5047	56.49	-0.06020000000000003
7N	2010-03-01	2010-02-22	-62.1754117411	-58.888609502200005	168.0	7	0.5946	50.47	0.08990000000000002
7N	2010-03-08	2010-03-01	-62.1754117411	-58.888609502200005	168.0	7	0.396	59.46	-0.1986
7N	2010-03-15	2010-03-08	-62.1754117411	-58.888609502200005	168.0	7	0.3754	39.6	-0.02060000000000002
7N	2010-03-23	2010-03-15	-62.1754117411	-58.888609502200005	168.0	8	0.4128	37.54	0.03740000000000002
7N	2010-03-29	2010-03-23	-62.1754117411	-58.888609502200005	168.0	6	0.48450000000000004	41.28	0.07170000000000001
7N	2010-04-05	2010-03-29	-62.1754117411	-58.888609502200005	168.0	7	0.4257	48.45	-0.058800000000000026
7N	2010-04-12	2010-04-05	-62.1754117411	-58.888609502200005	168.0	7	0.342	42.57	-0.08369999999999997
7N	2010-04-20	2010-04-12	-62.1754117411	-58.888609502200005	168.0	8	0.34259999999999996	34.2	0.0005999999999999517
7N	2010-05-13	2010-04-20	-62.1754117411	-58.888609502200005	168.0	23	0.31	34.26	-0.03259999999999998
7N	2010-05-25	2010-05-13	-62.1754117411	-58.888609502200005	168.0	12	0.355	31.0	0.045
7N	2010-11-09	2010-05-25	-62.1754117411	-58.888609502200005	168.0	168	0.8874	35.5	0.5324
7N	2010-11-29	2010-11-09	-62.1754117411	-58.888609502200005	168.0	20	0.8575	88.74	-0.029899999999999947
7N	2010-12-11	2010-11-29	-62.1754117411	-58.888609502200005	168.0	12	0.9107999999999999	85.75	0.053299999999999986
7N	2010-12-21	2010-12-11	-62.1754117411	-58.888609502200005	168.0	10	0.9098999999999999	91.08	-0.0009000000000000341
7N	2010-12-30	2010-12-21	-62.1754117411	-58.888609502200005	168.0	9	0.8832	90.99	-0.026700000000000015
7N	2011-01-07	2010-12-30	-62.1754117411	-58.888609502200005	168.0	8	0.7508	88.32	-0.13239999999999996
7N	2011-01-15	2011-01-07	-62.1754117411	-58.888609502200005	168.0	8	0.6593000000000001	75.08	-0.09149999999999991
7N	2011-01-23	2011-01-15	-62.1754117411	-58.888609502200005	168.0	8	0.6728000000000001	65.93	0.013499999999999943
7N	2011-01-31	2011-01-23	-62.1754117411	-58.888609502200005	168.0	8	0.6937000000000001	67.28	0.020900000000000033
7N	2011-02-07	2011-01-31	-62.1754117411	-58.888609502200005	168.0	7	0.6612	69.37	-0.0325
7N	2011-02-15	2011-02-07	-62.1754117411	-58.888609502200005	168.0	8	0.46399999999999997	66.12	-0.19720000000000007
7N	2011-02-25	2011-02-15	-62.1754117411	-58.888609502200005	168.0	10	0.2444	46.4	-0.21959999999999996
7N	2011-03-14	2011-02-25	-62.1754117411	-58.888609502200005	168.0	17	-0.0492	24.44	-0.29359999999999997
7N	2011-03-22	2011-03-14	-62.1754117411	-58.888609502200005	168.0	8	-0.0984	-4.92	-0.0492
7N	2011-04-06	2011-03-22	-62.1754117411	-58.888609502200005	168.0	15	0.045	-9.84	0.1434
7N	2011-04-24	2011-04-06	-62.1754117411	-58.888609502200005	168.0	18	0.0974	4.5	0.0524
7N	2011-05-10	2011-04-24	-62.1754117411	-58.888609502200005	168.0	16	0.23370000000000002	9.74	0.1363
7N	2011-05-24	2011-05-10	-62.1754117411	-58.888609502200005	168.0	14	0.2104	23.37	-0.02330000000000002
7N	2011-06-07	2011-05-24	-62.1754117411	-58.888609502200005	168.0	14	0.2159	21.04	0.0055000000000000075
7N	2011-06-20	2011-06-07	-62.1754117411	-58.888609502200005	168.0	13	0.2263	21.59	0.01039999999999999
7N	2011-07-05	2011-06-20	-62.1754117411	-58.888609502200005	168.0	15	0.27399999999999997	22.63	0.04769999999999999
7N	2011-07-19	2011-07-05	-62.1754117411	-58.888609502200005	168.0	14	0.2724	27.4	-0.0016000000000000014
7N	2011-08-07	2011-07-19	-62.1754117411	-58.888609502200005	168.0	19	0.301	27.24	0.028600000000000028
7N	2011-08-22	2011-08-07	-62.1754117411	-58.888609502200005	168.0	15	0.3933	30.1	0.09229999999999997
7N	2011-09-06	2011-08-22	-62.1754117411	-58.888609502200005	168.0	15	0.4389	39.33	0.04560000000000002
7N	2011-09-22	2011-09-06	-62.1754117411	-58.888609502200005	168.0	16	0.40850000000000003	43.89	-0.030399999999999993
7N	2011-10-06	2011-09-22	-62.1754117411	-58.888609502200005	168.0	14	0.4437	40.85	0.03519999999999996
7N	2011-10-20	2011-10-06	-62.1754117411	-58.888609502200005	168.0	14	0.48469999999999996	44.37	0.041000000000000016
7N	2011-11-17	2011-10-20	-62.1754117411	-58.888609502200005	168.0	28	0.6147	48.47	0.13
7N	2011-12-04	2011-11-17	-62.1754117411	-58.888609502200005	168.0	17	0.5628	61.47	-0.051899999999999974
7N	2011-12-19	2011-12-04	-62.1754117411	-58.888609502200005	168.0	15	0.4336	56.28	-0.1292
7N	2012-01-07	2011-12-19	-62.1754117411	-58.888609502200005	168.0	19	0.282	43.36	-0.1516
7N	2012-01-20	2012-01-07	-62.1754117411	-58.888609502200005	168.0	13	0.16760000000000003	28.2	-0.11439999999999997
7N	2012-02-04	2012-01-20	-62.1754117411	-58.888609502200005	168.0	15	0.0	16.76	-0.16760000000000003
7N	2012-02-19	2012-02-04	-62.1754117411	-58.888609502200005	168.0	15	-0.08199999999999999	0.0	-0.08199999999999999
7N	2012-03-04	2012-02-19	-62.1754117411	-58.888609502200005	168.0	14	-0.1968	-8.2	-0.1148
7N	2012-03-17	2012-03-04	-62.1754117411	-58.888609502200005	168.0	13	-0.46880000000000005	-19.68	-0.272
7N	2012-03-30	2012-03-17	-62.1754117411	-58.888609502200005	168.0	13	-0.49579999999999996	-46.88	-0.026999999999999958
